t,step,linear,cosine,impulse (0.05s)
0.08280000000000134,0.8277432939213158,1.3885267190503172,1.0382323472344517,5.641642843311535
0.08290000000000135,0.8263677061538414,1.391066320015274,1.0396495572425448,5.62890620800117
0.08300000000000135,0.8249989185954599,1.3936715527143746,1.0411217404837942,5.613025336123594
0.08310000000000135,0.8236383784891227,1.3963468524537643,1.042648783153687,5.59403534034318
0.08320000000000136,0.822287511893537,1.3990966589200433,1.0442306897337645,5.5719658653401085
0.08330000000000136,0.8209477221405792,1.4019253934656302,1.045867586082217,5.546842305912436
0.08340000000000136,0.8196203886316467,1.4048374357439837,1.0475597213750387,5.518687257153371
0.08350000000000136,0.8183068659762127,1.4078370998993095,1.0493074688617172,5.4875221682011235
0.08360000000000137,0.8170084834719913,1.4109286105269225,1.0511113254125197,5.453369168491778
0.08370000000000137,0.8157265449224708,1.4141160786293712,1.0529719098479504,5.416253033309416
0.08380000000000137,0.8144623287838089,1.4174034777998747,1.054889960054651,5.376203253741447
0.08390000000000138,0.8132170886295182,1.4207946208683342,1.0568663289056968,5.3332561749245455
0.08400000000000138,0.8119920539179739,1.4242931372461014,1.0589019790168115,5.287457165715957
0.08410000000000138,0.810788431044511,1.427902451203788,1.0609979763833188,5.238862782648762
0.08420000000000138,0.8096074046568711,1.4316257613117083,1.0631554829554228,5.187542891224917
0.08430000000000139,0.8084501392100364,1.4354660212650687,1.0653757482216302,5.133582708258368
0.08440000000000139,0.807317780733981,1.4394259223057118,1.067660099881553,5.077084730088599
0.0845000000000014,0.8062114587857583,1.4435078774394952,1.0700099336998998,5.018170513024524
0.0846000000000014,0.8051322885555163,1.4477140076329358,1.072426702643003,4.95698227432662
0.0847000000000014,0.8040813730945668,1.4520461301551135,1.074911905407623,4.893684284364913
0.0848000000000014,0.8030598056325631,1.4565057492110125,1.077467074458952,4.828464023270761
0.0849000000000014,0.8020686719501269,1.4610940489907147,1.0800937637006363,4.761533078397541
0.08500000000000141,0.801109052772977,1.4658118892355017,1.0827935359041034,4.693127762182368
0.08510000000000141,0.8001820261536127,1.4706598033969989,1.085567950027515,4.623509433518195
0.08520000000000141,0.7992886698071374,1.4756379994395974,1.0884185485563214,4.55296450946224
0.08530000000000142,0.7984300633685816,1.4807463633095668,1.091346844997406,4.481804157979454
0.08540000000000142,0.7976072905403233,1.4859844650669292,1.0943543116574979,4.410363666405058
0.08550000000000142,0.7968214410997206,1.491351567648608,1.097442367833619,4.339001484363271
0.08560000000000142,0.7960736127389278,1.4968466382039296,1.1006123685390783,4.268097943955609
0.08570000000000143,0.7953649127111426,1.5024683619165073,1.1038655938828386,4.19805366408576
0.08580000000000143,0.79469645925986,1.5082151582002405,1.1072032392130655,4.129287649774216
0.08590000000000143,0.7940693828105285,1.5140851991318933,1.1106264061275029,4.0622351011881195
0.08600000000000144,0.793484826906879,1.5200764299587255,1.1141360944438476,3.997344950824253
0.08610000000000144,0.7929439488773288,1.5261865914973556,1.117733195213028,3.9350771507873743
0.08620000000000144,0.792447920220099,1.532413244219507,1.121418484846894,3.875899735353674
0.08630000000000144,0.7919979266990798,1.5387537938019016,1.1251926204197904,3.8202856869483344
0.08640000000000145,0.7915951681458895,1.5452055179014639,1.1290561361907931,3.7687096362449526
0.08650000000000145,0.7912408579670349,1.5517655939034027,1.133009441380114,3.721644429260151
0.08660000000000145,0.7909362223585418,1.558431127378759,1.1370528192197205,3.6795575960188707
0.08670000000000146,0.790682499233832,1.5651991809798378,1.1411864272844425,3.642907756561482
0.08680000000000146,0.7904809368739368,1.5720668034965586,1.145410299096118,3.6121410007218477
0.08690000000000146,0.7903327923123167,1.5790310587943797,1.149724346979685,3.587687278215046
0.08700000000000147,0.7902393294696032,1.5860890543549473,1.1541283661367967,3.569956835148888
0.08710000000000147,0.7902018170563991,1.5932379691440561,1.1586220398896196,3.5593367321601788
0.08720000000000147,0.790221526264937,1.6004750805378298,1.1632049460351825,3.556187478050378
0.08730000000000147,0.7902997282726983,1.6077977900471798,1.1678765642389541,3.5608398111562307
0.08740000000000148,0.7904376915831954,1.6152036475924099,1.172636284385572,3.5735916588507286
0.08750000000000148,0.7906366792309696,1.6226903740942356,1.1774834157948224,3.594705303634678
0.08760000000000148,0.7908979458792527,1.6302558821642115,1.1824171972021638,3.624404782328679
0.08770000000000149,0.7912227348399484,1.6378982946965643,1.187436807395461,3.662873542947473
0.08780000000000149,0.7916122750463414,1.645615961184317,1.1925413763931898,3.7102523819207707
0.08790000000000149,0.7920677780094685,1.6534074716052207,1.1977299970442368,3.766637682357922
0.0880000000000015,0.7925904347891469,1.6612716677471917,1.2030017369256536,3.8320799719482967
0.0881000000000015,0.793181413010447,1.6692076518681869,1.208355650412258,3.906582816747508
0.0882000000000015,0.7938418539558421,1.6772147926116578,1.2137907907909384,3.9901020644423992
0.0883000000000015,0.7945728697623229,1.6852927281255792,1.219306222292892,4.0825454476739
0.0884000000000015,0.7953755407515992,1.6934413663601189,1.2249010319186133,4.183772554634475
0.08850000000000151,0.7962509129199732,1.7016608825461248,1.2305743409335705,4.293595170501755
0.08860000000000151,0.7971999956126721,1.709951713883499,1.2363253159167369,4.4117779894150315
0.08870000000000151,0.7982237594053607,1.7183145514946592,1.2421531792496505,4.538039692759747
0.08880000000000152,0.7993231342133301,1.7267503297237148,1.2480572189403722,4.672054385613038
0.08890000000000152,0.800499007646296,1.7352602128862193,1.2540367976843647,4.813453379425578
0.08900000000000152,0.801752223624154,1.743845579597106,1.2600913610730007,4.96182730545535
0.08910000000000153,0.8030835812662072,1.7525080048257002,1.2662204448698873,5.116728540188076
0.08920000000000153,0.8044938340634746,1.7612492398459725,1.2724236812854255,5.277673921014814
0.08930000000000153,0.8059836893407354,1.7700711902675428,1.2787008041908576,5.4441477278093515
0.08940000000000153,0.8075538080119179,1.778975892348052,1.28505165322432,5.615604903763725
0.08950000000000154,0.809204804629446,1.78796548780032,1.2914761767530527,5.791474486898448
0.08960000000000154,0.8109372477251598,1.79704219731799,1.297974433667777,5.971163222060879
0.08970000000000154,0.8127516604374763,1.8062082930512624,1.304546593997066,6.154059321954825
0.08980000000000155,0.8146485214166386,1.8154660702695151,1.3111929383414294,6.339536344802455
0.08990000000000155,0.8166282659971804,1.8248178184503518,1.3179138561383454,6.526957155621505
0.09000000000000155,0.8186912876241887,1.8342657920347,1.3247098427808135,6.7156779378028535
0.09010000000000155,0.820837939517546,1.843812181085252,1.3315814956227494,6.905052221692194
0.09020000000000156,0.8230685365561546,1.8534590820806947,1.3385295089148088,7.094434897209443
0.09030000000000156,0.825383357362226,1.8632084690710498,1.3455546677237367,7.2831861781743745
0.09040000000000156,0.8277826465639554,1.8730621654101005,1.352657840897154,7.470675486937406
0.09050000000000157,0.8302666172135148,1.8830218162695034,1.3598399731434865,7.656285229128805
0.09060000000000157,0.8328354533360358,1.8930888621259836,1.3671020763038417,7.83941442982279
0.09070000000000157,0.8354893125844202,1.9032645133980142,1.374445219898465,8.019482204147147
0.09080000000000157,0.8382283289741549,1.9135497263921593,1.3818705210353643,8.195931037332933
0.09090000000000158,0.8410526156719672,1.9239451807015941,1.3893791337724808,8.36822985136862
0.09100000000000158,0.8439622678121302,1.9344512581808364,1.3969722380275202,8.535876837772335
0.09110000000000158,0.846957365314423,1.945068023601449,1.4046510281311044,8.698402038496017
0.09120000000000159,0.8500379756782676,1.9557952070737346,1.4124167011193796,8.855369659595906
0.09130000000000159,0.8532041567282924,1.9666321882994953,1.420270444861641,9.006380105013427
0.09140000000000159,0.8564559592875837,1.9775779827010858,1.428213426116816,9.151071720576722
0.0915000000000016,0.8597934297561118,1.9886312294523034,1.4362467786099837,9.289122241123259
0.0916000000000016,0.8632166125732463,1.999790181417648,1.4443715912164663,9.420249936426
0.0917000000000016,0.8667255525448998,2.01105269698815,1.452588896336511,9.544214454347557
0.0918000000000016,0.8703202970175931,2.0224162337846554,1.460899658538211,9.660817362318676
0.0919000000000016,0.8740008978837194,2.033877844183317,1.4693047635403227,9.769902390810499
0.09200000000000161,0.8777674134042255,2.0454341726032608,1.477805007599883,9.871355384917722
0.09210000000000161,0.8816199098371433,2.057081454483174,1.4864010873623767,9.965103972468167
0.09220000000000161,0.8855584628625057,2.0688155168619446,1.495093590224557,10.051116959202012
0.09230000000000162,0.8895831587964461,2.0806317804687278,1.5038829852520756,10.129403463503035
0.09240000000000162,0.8936940955894196,2.092525263219846,1.5127696146859526,10.200011804899766
0.09250000000000162,0.8978913836057575,2.1044905850139353,1.5217536860637106,10.263028162075141
0.09260000000000163,0.9021751461838199,2.1165219737126986,1.5308352649727455,10.31857501742129
0.09270000000000163,0.9065455199781101,2.128613272192589,1.5400142684454967,10.366809406247361
0.09280000000000163,0.9110026550866676,2.1407579463525725,1.5492904589980985,10.40792098959208
0.09290000000000163,0.9155467149688963,2.152949093964928,1.5586634393067236,10.442129970211829
0.09300000000000164,0.9201778761606503,2.1651794542596843,1.568132647508778,10.46968487171558
0.09310000000000164,0.9248963277949865,2.177441418138572,1.577697353109525,10.490860201009106
0.09320000000000164,0.929702270938292,2.1897270389213928,1.5873566534687902,10.505954014204082
0.09330000000000165,0.9345959177527413,2.2020280435361084,1.5971094708371174,10.515285405957583
0.09340000000000165,0.9395774904969363,2.214335844073725,1.6069545499061704,10.5191919418498
0.09350000000000165,0.9446472203773881,2.2266415496399183,1.6168904558343935,10.518027052900297
0.09360000000000165,0.9498053462640796,2.2389359784471647,1.6269155727059816,10.512157410684777
0.09370000000000166,0.9550521132836577,2.251209670103718,1.6370281023790112,10.501960300763603
0.09380000000000166,0.9603877713039363,2.2634528980688584,1.6472260636773175,10.48782101129085
0.09390000000000166,0.965812573323365,2.2756556822572387,1.657507291880307,10.470130252755768
0.09400000000000167,0.971326773778782,2.28780780178862,1.6678694384651538,10.449281623837175
0.09410000000000167,0.9769306267843656,2.2998988078925944,1.6783099710571605,10.425669137340956
0.09420000000000167,0.9826243843139882,2.311918036990915,1.6888261735460024,10.39968481915815
0.09430000000000167,0.9884082943384398,2.323854623992386,1.6994151463282914,10.371716392139307
0.09440000000000168,0.9942825989279184,2.3356975158468756,1.7100738066403436,10.342145055742124
0.09450000000000168,1.0002475323292113,2.3474354854156174,1.7207988889490957,10.311343371283632
0.09460000000000168,1.0063033190256543,2.3590571457244156,1.7315869453736832,10.279673261623559
0.09470000000000169,1.0124501717867256,2.3705509646744236,1.7424343461153091,10.247484133128127
0.09480000000000169,1.0186882897127187,2.3819052802918317,1.753337279878509,10.215111126817778
0.09490000000000169,1.0250178562785184,2.3931083166027083,1.7642917542726821,10.182873504691251
0.0950000000000017,1.0314390373790083,2.4041482002225565,1.7752935961888041,10.151073176343807
0.0951000000000017,1.0379519793772134,2.41501297775155,1.7863384521523173,10.119993370159644
0.0952000000000017,1.044556807154789,2.4256906340659525,1.797421788659378,10.089897452558247
0.0953000000000017,1.0512536221630888,2.436169111593915,1.8085388925097006,10.061027898010288
0.0954000000000017,1.0580425004716616,2.446436330659516,1.8196848711551612,10.03360541181071
0.09550000000000171,1.064923490809766,2.456480210972687,1.8308546530889747,10.007828206903303
0.09560000000000171,1.0718966125953315,2.466288694334665,1.8420429883055702,9.983871435391322
0.09570000000000171,1.078961853944732,2.475849768618581,1.8532444488662088,9.961886774741588
0.09580000000000172,1.0861191696558075,2.4851514930733045,1.8644534296097195,9.942002168092923
0.09590000000000172,1.0933684791557992,2.494182024985313,1.8756641490515638,9.924321717512173
0.09600000000000172,1.1007096644053047,2.5029296477186844,1.8868706505176214,9.908925728499899
0.09610000000000173,1.1081425677488577,2.511382800137211,1.8980668035615507,9.8958709035295
0.09620000000000173,1.1156669897024918,2.519530107395403,1.9092463057163371,9.885190681904424
0.09630000000000173,1.1232826866686212,2.52736041306699,1.9204026846316296,9.876895722732378
0.09640000000000173,1.1309893685686365,2.534862812560449,1.9315293006486292,9.870974527338024
0.09650000000000174,1.1387866963839568,2.542026687751632,1.942619349863698,9.867394196958127
0.09660000000000174,1.14667427959672,2.5488417427436136,1.9536658677304175,9.866101321079404
0.09670000000000174,1.1546516735220698,2.555298040643892,1.9646617332476146,9.867022991280088
0.09680000000000175,1.162718376524723,2.5613860412291656,1.9755996737778365,9.87006793491427
0.09690000000000175,1.170873827113655,2.56709663934842,1.9864722705370135,9.875127762425674
0.09700000000000175,1.1791174009098409,2.572421203896018,1.9972719647915527,9.882078321488226
0.09710000000000175,1.1874484074833425,2.5773516171684254,2.0079910647939667,9.89078115053975
0.09720000000000176,1.195866087057541,2.581880314401038,2.0186217534823814,9.901085023599519
0.09730000000000176,1.2043696070798164,2.586000323265727,2.0291560969629434,9.912827577539836
0.09740000000000176,1.2129580586597404,2.5897053030953385,2.0395860537873847,9.925837012218611
0.09750000000000177,1.2216304528775557,2.5929895835885417,2.0499034850308306,9.93993385307988
0.09760000000000177,1.2303857169675783,2.595848202737504,2.060100165167388,9.954932765000605
0.09770000000000177,1.2392226903830117,2.598276943711831,2.070167793733398,9.970644405317177
0.09780000000000177,1.2481401207505507,2.6002723704253294,2.0800980077603395,9.986877303118755
0.09790000000000178,1.2571366597250977,2.6018318615074274,2.0898823949514567,10.003439751064688
0.09800000000000178,1.266210858756715,2.60295364239874,2.0995125075683796,10.020141695190604
0.09810000000000178,1.2753611647838317,2.603636815290232,2.1089798769862087,10.03679660743512
0.09820000000000179,1.2845859158685085,2.603881386627862,2.118276028868146,10.053223324971192
0.09830000000000179,1.2938833367912366,2.603688291909473,2.127392498903525,10.069247839889162
0.09840000000000179,1.3032515346243845,2.6030594175080113,2.1363208490463768,10.084705022379387
0.0985000000000018,1.3126884943049006,2.6019976192648975,2.1450526841853823,10.099440260328358
0.0986000000000018,1.3221920742282358,2.600506737609527,2.1535796691703557,10.113310998199985
0.0987000000000018,1.3317600018867042,2.59859160897533,2.1618935461153375,10.126188158249265
0.0988000000000018,1.3413898695765547,2.5962580732994534,2.1699861518940162,10.137957427532372
0.0989000000000018,1.3510791301989478,2.5935129774119057,2.1778494357394598,10.148520394856549
0.09900000000000181,1.3608250931807633,2.5903641741408303,2.185475476857429,10.157795522772371
0.09910000000000181,1.3706249205417058,2.5868205169830736,2.1928565019603763,10.165718940962524
0.09920000000000181,1.380475623134574,2.5828918502134957,2.199984902628155,10.172245048932425
0.09930000000000182,1.3903740570856922,2.578588994332232,2.206853252401089,10.177346917758689
0.09940000000000182,1.400316920462504,2.5739237267761026,2.2134543235116437,10.181016482794194
0.09950000000000182,1.4103007501951215,2.5689087578484893,2.2197811031623504,10.183264521646727
0.09960000000000183,1.4203219192782124,2.5635577018510323,2.2258268092599183,10.18412041441609
0.09970000000000183,1.4303766342790205,2.557885043430096,2.231584905518597,10.1836316860559
0.09980000000000183,1.4404609331765554,2.5519060991810947,2.237049115849761,10.181863333774993
0.09990000000000183,1.4505706835560168,2.5456369745840117,2.242213437959355,10.178896945552559
0.10000000000000184,1.4607015811814308,2.5390945163738032,2.247072156080255,10.17482961904565
0.10010000000000184,1.470849148968218,2.532296260479366,2.2516198527726394,10.169772693343411
0.10020000000000184,1.4810087363759994,2.525260375694384,2.2558514197320845,10.163850309089833
0.10030000000000185,1.491175519240348,2.518005603272254,2.259762067552266,10.157197815372879
0.10040000000000185,1.5013445000606442,2.5105511926653845,2.26334733439682,10.149960044379306
0.10050000000000185,1.5115105087592997,2.5029168336560756,2.2666030935428267,10.142289477061176
0.10060000000000185,1.5216682039258638,2.4951225851519054,2.269525559766692,10.134344324879738
0.10070000000000186,1.5318120745574986,2.4871888009428575,2.2721112945516926,10.126286554023299
0.10080000000000186,1.5419364423053539,2.4791360527400172,2.2743572101050615,10.118279879291688
0.10090000000000186,1.5520354642343395,2.470985050836599,2.276260572181086,10.1104877550725
0.10100000000000187,1.562103136101642,2.4627565627511356,2.277819001715326,10.103071390495678
0.10110000000000187,1.5721332961572836,2.454471330229587,2.2790304752835184,10.096187814957124
0.10120000000000187,1.582119629467902,2.4461499849981223,2.2798933244069284,10.089988018784338
0.10130000000000187,1.5920556727628028,2.437812963670989,2.280406233733927,10.084615191933619
0.10140000000000188,1.601934819799243,2.429480422228344,2.2805682381351007,10.08020308133233
0.10150000000000188,1.6117503272418992,2.42117215048705,2.2803787187563738,10.076874484897733
0.10160000000000188,1.62149532104939,2.4129074869931975,2.279837398081351,10.074739897471446
0.10170000000000189,1.6311628033587957,2.4047052347685436,2.278944334060057,10.073896321003328
0.10180000000000189,1.6407456598572103,2.3965835783439418,2.277699913366888,10.074426248395884
0.10190000000000189,1.6502366676275122,2.388560002511606,2.2761048438553835,10.076396827566931
0.1020000000000019,1.6596285034537894,2.3806512132241497,2.2741601462816776,10.079859209578624
0.1021000000000019,1.668913752570117,2.372873061062396,2.2718671453719033,10.084848082172673
0.1022000000000019,1.6780849178348847,2.365240467685488,2.2692274603116593,10.091381387784851
0.1023000000000019,1.6871344293112445,2.357767355666378,2.266242994737641,10.099460223107831
0.1024000000000019,1.6960546542328898,2.350466582102928,2.2629159263129104,10.109068915533811
0.10250000000000191,1.704837907333058,2.343349876380177,2.2592486959677607,10.120175270326484
0.10260000000000191,1.7134764615133613,2.3364277824424544,2.2552439968881246,10.13273098112239
0.10270000000000191,1.721962558827933,2.3297096059154656,2.250904763332531,10.14667219531453
0.10280000000000192,1.7302884217573316,2.3232033663979306,2.246234159357249,10.16192022499229
0.10290000000000192,1.7384462647456773,2.3169157552203297,2.2412355675270454,10.178382393367592
0.10300000000000192,1.7464283059736379,2.3108520989445847,2.235912577686382,10.195953005978202
0.10310000000000193,1.7542267793390647,2.3050163288534127,2.230268975862557,10.214514435401435
0.10320000000000193,1.761833946616477,2.299410956651661,2.2243087333686082,10.233938307719262
0.10330000000000193,1.7692421097658988,2.294037056574286,2.2180359961696237,10.254086778540458
0.10340000000000193,1.776443623361075,2.288894254067011,2.21145507457158,10.274813886006637
0.10350000000000194,1.7834309071066727,2.2839807211760084,2.2045704332869076,10.295966967891532
0.10360000000000194,1.7901964584136825,2.2792931787525608,2.197386681925919,10.317388129656297
0.10370000000000194,1.7967328650019925,2.2748269055475587,2.1899085659579205,10.338915750159138
0.10380000000000195,1.8030328174988786,2.2705757542390304,2.182140958180309,10.36038601164621
0.10390000000000195,1.8090891220020744,2.266532174403884,2.174088850728534,10.381634440681731
0.10400000000000195,1.8148947125759953,2.262687242412641,2.165757347654206,10.402497446813564
0.10410000000000195,1.8204426636497635,2.2590306981935817,2.1571516580931593,10.422813846016975
0.10420000000000196,1.8257262022857923,2.255550988780084,2.1482770900399495,10.442426356309298
0.10430000000000196,1.8307387202878356,2.252235318522705,2.139139044739988,10.461183053372057
0.10440000000000196,1.8354737861177601,2.24906970581529,2.1297430117054876,10.478938774541044
0.10450000000000197,1.8399251565905774,2.246039046152781,2.1200945643566937,10.495556460111443
0.10460000000000197,1.8440867883177725,2.243127181307006,2.110199356285313,10.510908421535333
0.10470000000000197,1.8479528488694743,2.240316974376223,2.1000631181329035,10.524877526743257
0.10480000000000197,1.8515177276266286,2.2375903904342764,2.0896916550731914,10.537358293481674
0.10490000000000198,1.854776046295059,2.2349285824762957,2.0790908448837997,10.54825788220879
0.10500000000000198,1.857722669054151,2.232311982329881,2.068266636589778,10.557496980720785
0.10510000000000198,1.8603527123137582,2.2297203961739407,2.0572250496587525,10.565010573282965
0.10520000000000199,1.8626615540539777,2.22713310428179,2.0459721737250955,10.57074858761521
0.10530000000000199,1.864644842723611,2.224528964580992,2.0345141688187374,10.574676413634394
0.10540000000000199,1.8662985056742956,2.2218865195997295,2.0228572660727537,10.576775288399732
0.105500000000002,1.8676187571087333,2.2191841063485094,2.011007768882683,10.577042542258214
0.105600000000002,1.8686021055228355,2.2163999686667797,1.9989720544898897,10.575491701768128
0.105700000000002,1.8692453606232864,2.213512371546551,1.9867565759607946,10.572152445614984
0.105800000000002,1.8695456397036354,2.2104997169297094,1.9743678645337521,10.567070410453239
0.105900000000002,1.8695003734639328,2.2073406604624055,1.9618125323055646,10.560306844436491
0.10600000000000201,1.8691073112608099,2.2040142286786284,1.9490972752300055,10.551938107163885
0.10610000000000201,1.8683645257769825,2.2004999360762474,1.9362288764014746,10.542055015892654
0.10620000000000202,1.867270417101307,2.1967779015422084,1.9232142095977005,10.530762039161809
0.10630000000000202,1.8658237162127604,2.1928289635794784,1.9100602430563614,10.518176340447363
0.10640000000000202,1.8640234878640844,2.188634793786778,1.8967740434616605,10.50442667612356
0.10650000000000202,1.8618691328632822,2.1841780080430775,1.88336278011793,10.489652153824776
0.10660000000000203,1.8593603897536453,2.1794422748525046,1.8698337292885725,10.474000859265209
0.10670000000000203,1.8564973358955719,2.1744124203115875,1.8561942786797314,10.457628361642987
0.10680000000000203,1.8532803879561026,2.16907452916975,1.842451932049184,10.440696109885616
0.10690000000000204,1.8497103018147538,2.163416041465729,1.8286143139218898,10.423369734129086
0.10700000000000204,1.8457881718968827,2.157425844236994,1.8146891743945015,10.405817268900226
0.10710000000000204,1.841515429948601,2.151094357816425,1.8006843940118313,10.388207316423564
0.10720000000000204,1.8368938432698763,2.144413616250335,1.786607988698701,10.370707170230409
0.10730000000000205,1.8319255124251261,2.137377341394405,1.7724681147309722,10.353480920742523
0.10740000000000205,1.8266128684532636,2.1299810102691494,1.7582730737294767,10.336687565675177
0.10750000000000205,1.8209586696016278,2.1222219152840927,1.7440313176604845,10.320479148903326
0.10760000000000206,1.8149659976107095,2.114099216969777,1.7297514538257641,10.304998951822954
0.10770000000000206,1.8086382535789172,2.10561398888903,1.715442249824627,10.290379761194668
0.10780000000000206,1.8019791534387735,2.096769254433275,1.7011126384692898,10.276742236973346
0.10790000000000206,1.7949927230780256,2.087570015246146,1.6867717226336267,10.26419340271789
0.10800000000000207,1.7876832931409485,2.0780232710549673,1.6724287800138364,10.25282527986649
0.10810000000000207,1.780055493546774,2.0681380307305677,1.6580932677777516,10.24271368549729
0.10820000000000207,1.7721142477636658,2.057925314437384,1.6437748270775083,10.233917211223288
0.10830000000000208,1.7638647668777296,2.0473981467785167,1.6294832873980232,10.226476398652409
0.10840000000000208,1.7553125434975614,2.0365715408841045,1.6152286707112997,10.220413124438476
0.10850000000000208,1.7464633455354206,2.025462473435976,1.6010211954040448,10.215730205413939
0.10860000000000208,1.7373232099064817,2.0140898506666156,1.586871279943303,10.212411231681685
0.10870000000000209,1.7278984361876364,2.0024744654159137,1.572789546242001,10.21042063289327
0.10880000000000209,1.7181955802770357,1.9906389453745883,1.5587868226834949,10.209703980285441
0.10890000000000209,1.708221448094937,1.978607692688353,1.5448741467612395,10.210188524406675
0.1090000000000021,1.6979830893654664,1.9664068151416563,1.5310627672869115,10.211783965850765
0.1091000000000021,1.6874877915175879,1.9540640491836472,1.5173641461175227,10.214383453728566
0.1092000000000021,1.6767430737419722,1.941608675101868,1.5037899593493327,10.217864804049938
0.1093000000000021,1.665756681238383,1.9290714246907004,1.4903520979239115,10.222091927653604
0.1094000000000021,1.654536579685955,1.9164843818014154,1.4770626675893919,10.226916454812772
0.10950000000000211,1.643090949965998,1.9038808761987116,1.4639339881578244,10.232179541164943
0.10960000000000211,1.6314281831640365,1.8912953711844493,1.4509785919978562,10.23771383717881
0.10970000000000212,1.6195568758744379,1.8787633454828512,1.4382092217004472,10.243345601003004
0.10980000000000212,1.6074858258274198,1.8663211699122297,1.4256388268543019,10.24889693227295
0.10990000000000212,1.5952240278543461,1.854005979396468,1.4132805598670228,10.254188102325172
0.11000000000000212,1.5827806702031162,1.841855540894454,1.4011477707677813,10.259039954331133
0.11010000000000213,1.570165131211056,1.8299081178475822,1.3892540009275725,10.263276345168205
0.11020000000000213,1.5573869763382402,1.818202331763919,1.3776129756338824,10.266726599447718
0.11030000000000213,1.5444559555593629,1.8067770215726613,1.3662385954579077,10.269227945071883
0.11040000000000214,1.5313820011075088,1.795671101393968,1.3551449263543125,10.270627899040253
0.11050000000000214,1.5181752255581251,1.784923417376984,1.3443461884359627,10.270786572012305
0.11060000000000214,1.5048459202365585,1.7745726042629195,1.3338567433690365,10.26957886038597
0.11070000000000214,1.4914045539273715,1.7646569423302685,1.3236910803375996,10.266896495391212
0.11080000000000215,1.4778617718586897,1.7552142153757935,1.3138638005308645,10.262649919929327
0.11090000000000215,1.4642283949297996,1.7462815703775902,1.3043896001111688,10.256769965606335
0.11100000000000215,1.450515419145338,1.7378953794756142,1.295283251626144,10.249209304593657
0.11110000000000216,1.4367340152146484,1.7300911048904895,1.2865595838344528,10.239943653570762
0.11120000000000216,1.42289552827032,1.7229031673832964,1.2782334599210676,10.228972710021809
0.11130000000000216,1.409011477655528,1.7163648188375897,1.270319754085103,10.216320804521143
0.11140000000000216,1.3950935567257794,1.7105080195202154,1.2628333264908842,10.202037256293377
0.11150000000000217,1.38115363260679,1.7053633205497227,1.2557889965809814,10.186196423209362
0.11160000000000217,1.36720374584683,1.7009597520706032,1.2492015147585405,10.168897441411948
0.11170000000000217,1.3532561098987834,1.6973247175983825,1.2430855324552472,10.150263653885322
0.11180000000000218,1.3393231103645433,1.6944838949649845,1.2374555706105865,10.130441731417989
0.11190000000000218,1.3254173039320944,1.6924611442561213,1.2323259865978502,10.10960049349212
0.11200000000000218,1.3115514169340077,1.691278423092824,1.2277109396423054,10.087929440593058
0.11210000000000218,1.297738343454754,1.6909557095681553,1.2236243547872008,10.065637013207695
0.11220000000000219,1.283991142913613,1.6915109331077252,1.2200798854737365,10.04294859630955
0.11230000000000219,1.2703230370497953,1.692959913479219,1.2170908748116802,10.020104291357306
0.11240000000000219,1.256747406236837,1.695316308132119,1.2146703156279317,9.997356480715816
0.1125000000000022,1.243277785054306,1.6985915680043306,1.2128308093910094,9.974967211904438
0.1126000000000022,1.2299278570464653,1.702794901887985,1.2115845241199847,9.953205431156828
0.1127000000000022,1.2167114485997748,1.707933249402374,1.2109431513968538,9.932344097417822
0.1128000000000022,1.203642521873832,1.7140112625782773,1.210917862611643,9.91265720909565
0.1129000000000022,1.190735166723769,1.7210312960150334,1.211519264579482,9.894416776630406
0.11300000000000221,1.1780035915560767,1.7289934055298575,1.2127573546786452,9.877889774241348
0.11310000000000221,1.1654621130643539,1.7378953551784317,1.2146414756677852,9.863335104095336
0.11320000000000222,1.1531251447965387,1.7477326324869293,1.2171802703494605,9.851000605623442
0.11330000000000222,1.1410071845108125,1.7584984716985155,1.2203816362553326,9.841120141838388
0.11340000000000222,1.1291228002834661,1.7701838848023825,1.2242526805361267,9.83391079331214
0.11350000000000222,1.1174866153386145,1.7827777000805147,1.2287996752464667,9.829570189006144
0.11360000000000223,1.1061132915766307,1.7962666078769207,1.234028013221028,9.82827400145177
0.11370000000000223,1.0950175117856535,1.8106352132661367,1.2399421647440092,9.830173631900935
0.11380000000000223,1.0842139605282586,1.8258660952725316,1.246545635218527,9.835394109047256
0.11390000000000224,1.073717303703488,1.8419398722693139,1.2538409240464088,9.844032222791782
0.11400000000000224,1.0635421667928238,1.8588352731664517,1.2618294849316343,9.856154912321767
0.11410000000000224,1.0537031118072515,1.876529213979664,1.2705116878224723,9.871797925504342
0.11420000000000224,1.0442146129613044,1.894996879358671,1.2798867827082194,9.890964764278943
0.11430000000000225,1.035091031108845,1.9142118086415831,1.2899528654860084,9.913625928363963
0.11440000000000225,1.0263465869842316,1.9341459859939494,1.3007068461117968,9.939718467168573
0.11450000000000225,1.0179953333014669,1.9547699341852864,1.3121444192470204,9.969145847309655
0.11460000000000226,1.010051125772692,1.9760528115530356,1.3242600376085634,10.00177814056501
0.11470000000000226,1.0025275931161801,1.9979625117034996,1.3370468882247637,10.037452534436344
0.11480000000000226,0.9954381061324876,2.0204657655014957,1.3504968717939208,10.075974164743918
0.11490000000000226,0.9887957459357367,2.043528244904947,1.3646005853343735,10.117117266829462
0.11500000000000227,0.9826132714350274,2.0671146682073682,1.379347308306537,10.160626639015135
